# Exposure 1: duration 900s, RA: 38.75, Dec: 0.1, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Sky_3284166025    387  -90.40531 -124.51512   39.13575   -0.17836
_Cos_40690893824476812    388  -98.50716 -128.94255   39.14900   -0.20295
_Cos_40690893824477968    389  -88.52861 -133.31376   39.16253   -0.17219
_Sky_3284204428    390  -97.01402 -136.23661   39.17115   -0.19801
_Cos_40690756385526307    391  -89.95116 -138.33552   39.17771   -0.17630
_Sky_3284168962    394  -97.29295 -152.70354   39.22079   -0.19795
_Cos_40690756385509515    395  -88.00216 -152.93951   39.22181   -0.16959
_Star_2497235994693681280    396  -99.79511 -160.74346   39.24478   -0.20508
_Sky_3284247922    397  -89.97501 -164.60720   39.25670   -0.17495
_Cos_40691306141321909    400 -101.68357   57.17875   38.57349   -0.21686
_Sky_3284184572    401 -110.74174   55.76444   38.57813   -0.24468
_Cos_40691306141341318    402 -102.56991   54.16468   38.58285   -0.21960
_Cos_40691306141340140    403 -109.72598   45.41684   38.61014   -0.24162
_Cos_40691168702385559    405 -107.66164   38.10684   38.63276   -0.23529
_Sky_3284165423    406 -104.21500   35.88166   38.63958   -0.22470
_Cos_40691168702385267    407 -109.14037   31.57045   38.65307   -0.23984
_Cos_40691168702368140    408 -102.86386   29.17629   38.66038   -0.22053
_Cos_40691168702384510    409 -114.09663   21.79126   38.68353   -0.25502
_Sky_3284162911    410 -104.00322   19.45301   38.69061   -0.22400
_Cos_40691168702385387    411 -108.54851   15.34973   38.70344   -0.23795
_Cos_40691168702386441    412 -101.97010   10.33084   38.71894   -0.21767
