# Exposure 1: duration 900s, RA: 129.39999999999998, Dec: -0.25, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Sky_2867580657    365  -89.35965  -36.24491  129.51385   -0.52804
_Cos_40959166071725360    366  -98.31526  -43.85761  129.53751   -0.55549
_Cos_40959166071726132    367  -92.99737  -40.72985  129.52780   -0.53917
_Sky_2867610620    368  -96.62473  -48.05483  129.55054   -0.55017
_Cos_40959028632770369    369  -91.55812  -49.84251  129.55609   -0.53450
_Star_3073625553618790400    370  -99.02227  -57.89202  129.58103   -0.55728
_Cos_40959028632752507    372  -97.62661  -62.55212  129.59546   -0.55285
_Cos_40959028632770211    373  -92.48359  -64.30516  129.60092   -0.53695
_Sky_2867586129    374  -97.43096  -72.21551  129.62535   -0.55194
_Cos_40964526190907713    375  -92.92001  -79.02710  129.64642   -0.53783
_Sky_2867666104    376  -97.54725  -79.81067  129.64879   -0.55203
_Cos_40964526190906679    436 -100.98612  -81.65745  129.65444   -0.56253
_Cos_40964526190908118    377  -90.06598  -86.30461  129.66889   -0.52878
_Star_3073622804839721472    378  -99.01636  -87.86890  129.67360   -0.55625
_Sky_2867670963    379  -90.37254  -92.27670  129.68727   -0.52951
_Cos_40964526190907014    380  -98.37584  -94.06889  129.69267   -0.55404
_Cos_40964388751939159    382  -93.55579 -103.36530  129.72128   -0.53886
_Sky_2867673186    383  -90.42311 -107.85631  129.73509   -0.52905
_Cos_40964388751939332    385  -92.72649 -114.86388  129.75648   -0.53582
_Cos_40964388751938249    386 -100.07129 -121.15986  129.77552   -0.55803
_Cos_40964388751939520    387  -91.54813 -122.04302  129.77840   -0.53188
_Cos_40964388751956451    388  -94.89666 -125.49695  129.78884   -0.54198
_Star_3073616448288129152    390  -96.56492 -134.46490  129.81602   -0.54663
_Cos_40964388751957329    391  -88.82484 -143.44368  129.84339   -0.52250
_Cos_40964388751955814    456 -100.75995 -162.78507  129.90108   -0.55776
_Cos_40964251313002484    398 -100.03619 -171.66820  129.92756   -0.55498
_Cos_40959303510675478    400 -103.21368   60.82790  129.21228   -0.57158
_Sky_2867568949    401 -111.10652   56.03774  129.22735   -0.59584
_Cos_40959303510675043    402 -107.08319   51.98228  129.23979   -0.58352
_Cos_40959303510674316    403 -111.66356   50.44113  129.24469   -0.59758
_Sky_2867573375    404 -103.13817   43.78346  129.26510   -0.57141
_Cos_40959303510658235    406 -104.24782   39.37775  129.27880   -0.57483
_Cos_40959303510674262    405 -112.27411   40.61883  129.27515   -0.59948
_Star_3073648265406749824    407 -111.26920   32.27004  129.30103   -0.59640
_Cos_40959303510673902    465 -114.47328   33.55269  129.29712   -0.60623
_Sky_2867593460    408 -103.69906   28.15418  129.31365   -0.57312
_Sky_2867607497    409 -110.90378   23.71873  129.32757   -0.59525
_Sky_2867571752    410 -103.88543   19.55654  129.34037   -0.57365
_Cos_40959303510675150    411 -106.59063   16.21184  129.35082   -0.58195
_Sky_2867586439    412 -103.32763   12.03286  129.36376   -0.57188
_Sky_2867594511    413 -111.32348    7.72823  129.37727   -0.59643
_Cos_40959166071723634    414 -105.86253    3.26692  129.39107   -0.57959
_Cos_40959166071722252    415 -114.33553   -0.77034  129.40372   -0.60558
_Cos_40959166071722658    417 -112.35927   -8.75340  129.42851   -0.59940
_Cos_40959166071724453    418 -102.40249  -13.21856  129.44231   -0.56871
_Sky_2867587441    419 -110.76745  -16.35422  129.45212   -0.59439
_Cos_40959166071704481    421 -109.94083  -20.33039  129.46447   -0.59178
_Sky_2867594658    420 -103.78530  -19.68464  129.46243   -0.57286
_Cos_40959166071724360    422 -103.51159  -24.90777  129.47866   -0.57192
_Star_3073624041791201792    423 -111.17697  -31.41059  129.49888   -0.59534
_Cos_40959166071723540    424 -106.74651  -37.21054  129.51688   -0.58160
_Cos_40959166071723409    426 -107.76033  -42.56754  129.53350   -0.58458
_Cos_40959166071722017    425 -116.01618  -39.30864  129.52339   -0.60999
_Star_3073625484899303808    428 -103.57253  -50.32492  129.55756   -0.57150
_Cos_40959028632751643    430 -103.86946  -56.29735  129.57606   -0.57224
_Star_3073622465538026624    429 -108.24002  -56.68291  129.57723   -0.58565
_Cos_40959028632768004    431 -107.50721  -62.47570  129.59516   -0.58322
_Cos_40959028632766863    489 -114.70394  -61.62353  129.59247   -0.60531
_Sky_2867586102    433 -111.36281  -72.34533  129.62560   -0.59470
_Cos_40964526190906089    434 -105.23830  -77.19366  129.64063   -0.57575
_Sky_2867635104    435 -110.70765  -79.79116  129.64856   -0.59242
_Cos_40964526190905916    437 -107.81767  -88.78925  129.67629   -0.58321
_Cos_40964526190905650    439 -109.40042  -91.66376  129.68510   -0.58793
_Sky_2867668182    438 -103.90115  -92.36241  129.68734   -0.57106
_Cos_40964526190904816    497 -115.22420  -94.05702  129.69233   -0.60563
